time,x_pos,y_pos,frame,num_pulse,stim_duration,tank,date,order,stim_start,stim_end
602.9690333,-20.33760502,13.5763139,18070,3,3,A,5/19/17,3,17907,17998
603.0691333,-19.86961635,2.612007952,18073,4,3,A,5/19/17,3,17907,17998
608.608,-12.44865318,1.676030615,18239,1,3,A,5/19/17,3,17907,17998
663.2292333,-21.87528207,18.92475583,19876,3,5,A,5/19/17,3,19796,19947
665.1978667,-20.33760502,0.405775657,19935,2,5,A,5/19/17,3,19796,19947
665.2979667,-12.84978632,5.486795487,19938,2,5,A,5/19/17,3,19796,19947
665.9653,-10.64355403,1.208041946,19958,1,5,A,5/19/17,3,19796,19947
666.0320333,-13.65205261,1.542319567,19960,2,5,A,5/19/17,3,19796,19947
666.0654,-12.11437556,3.07999662,19960,4,5,A,5/19/17,3,19796,19947
666.0987667,-7.501344397,5.954784156,19960,2,5,A,5/19/17,3,19796,19947
666.1321333,-20.93930474,12.50662552,19960,3,5,A,5/19/17,3,19796,19947
666.1988667,-16.59369567,9.63183798,19965,1,5,A,5/19/17,3,19796,19947
666.2656,-14.98916309,7.291894637,19967,1,5,A,5/19/17,3,19796,19947
666.2989667,-12.71607528,14.51229124,19967,2,5,A,5/19/17,3,19796,19947
666.3323333,-4.024857145,9.63183798,19968,1,5,A,5/19/17,3,19796,19947
666.3657,-2.620891139,10.16668217,19969,1,5,A,5/19/17,3,19796,19947
666.3990667,-18.53250587,6.556483873,19969,3,5,A,5/19/17,3,19796,19947
666.4658,-10.04185431,14.44543571,19973,1,5,A,5/19/17,3,19796,19947
666.666,-6.899644681,11.97178132,19979,1,5,A,5/19/17,3,19796,19947
666.7994667,-8.03618859,15.71569067,19983,1,5,A,5/19/17,3,19796,19947
666.8328333,-4.76026791,12.30605894,19984,3,5,A,5/19/17,3,19796,19947
667.1331333,-18.13137273,3.481129765,19993,2,5,A,5/19/17,3,19796,19947
668.3677,-17.79709511,10.50095979,20030,3,5,A,5/19/17,3,19796,19947
668.4344333,-8.03618859,14.71285781,20032,1,5,A,5/19/17,3,19796,19947
683.7163667,-25.68604695,1.408608519,20490,2,5,A,5/19/17,3,19796,19947
704.8041,-15.99199596,11.30322608,21122,1,5,A,5/19/17,3,19796,19947
731.2638667,-8.704743831,8.027305402,21915,2,10,A,5/19/17,3,21746,22046
732.3983333,-17.39596196,7.091328065,21949,1,10,A,5/19/17,3,21746,22046
732.7653667,-7.768766494,6.155350728,21960,5,10,A,5/19/17,3,21746,22046
733.1991333,-16.3931291,5.821073108,21973,1,10,A,5/19/17,3,21746,22046
736.5691667,-12.91664185,13.04146971,22074,1,10,A,5/19/17,3,21746,22046
736.8027333,-5.295112103,4.082829482,22081,1,10,A,5/19/17,3,21746,22046
737.4700667,-16.52684015,5.353084439,22101,2,10,A,5/19/17,3,21746,22046
741.0069333,-12.98349737,12.57348104,22207,2,10,A,5/19/17,3,21746,22046
741.6075333,-7.835622018,13.3088918,22225,5,10,A,5/19/17,3,21746,22046
800.2327667,-12.54624525,3.5309173,23982,1,4,A,5/19/17,3,23845,23966
800.3328667,-2.496245247,7.4309173,23985,1,4,A,5/19/17,3,23845,23966
800.3662333,-15.69624525,14.1809173,23986,1,4,A,5/19/17,3,23845,23966
800.4329667,-17.12124525,5.1809173,23988,4,4,A,5/19/17,3,23845,23966
800.4663333,-16.59624525,17.8559173,23989,1,4,A,5/19/17,3,23845,23966
800.4997,-22.44624525,9.3809173,23990,2,4,A,5/19/17,3,23845,23966
800.5330667,-20.94624525,8.1809173,23990,1,4,A,5/19/17,3,23845,23966
800.5664333,-9.396245247,12.8309173,23990,1,4,A,5/19/17,3,23845,23966
800.5998,-8.421245247,4.5059173,23990,1,4,A,5/19/17,3,23845,23966
800.6331667,-11.34624525,19.8809173,23990,1,4,A,5/19/17,3,23845,23966
800.6665333,-12.77124525,23.9309173,23990,2,4,A,5/19/17,3,23845,23966
800.6999,-6.546245247,13.9559173,23992,1,4,A,5/19/17,3,23845,23966
800.7332667,-3.396245247,10.7309173,23992,1,4,A,5/19/17,3,23845,23966
800.8,-1.521245247,19.3559173,23993,3,4,A,5/19/17,3,23845,23966
800.8333667,-12.54624525,3.5309173,24996,1,4,A,5/19/17,3,23845,23966
800.8667333,-13.37124525,15.0059173,24996,1,4,A,5/19/17,3,23845,23966
800.9001,-11.12124525,14.1059173,24996,2,4,A,5/19/17,3,23845,23966
800.9334667,-7.446245247,15.8309173,24996,3,4,A,5/19/17,3,23845,23966
800.9668333,-7.221245247,17.5559173,24996,3,4,A,5/19/17,3,23845,23966
801.0002,-9.996245247,19.0559173,24996,1,4,A,5/19/17,3,23845,23966
801.0335667,-13.22124525,17.5559173,24996,1,4,A,5/19/17,3,23845,23966
801.0669333,-17.57124525,24.3059173,24996,1,4,A,5/19/17,3,23845,23966
801.1003,-18.17124525,1.5059173,24004,4,4,A,5/19/17,3,23845,23966
801.1336667,-22.67124525,0.3059173,24004,1,4,A,5/19/17,3,23845,23966
801.5674333,-15.09624525,16.2059173,24022,1,4,A,5/19/17,3,23845,23966
801.6675333,-4.071245247,5.2559173,24025,3,4,A,5/19/17,3,23845,23966
801.7009,-7.446245247,13.2809173,24026,1,4,A,5/19/17,3,23845,23966
801.801,-14.12124525,13.5059173,24029,1,4,A,5/19/17,3,23845,23966
801.8343667,-12.69624525,15.6059173,24030,1,4,A,5/19/17,3,23845,23966
872.8052667,-28.32848233,26.1954262,26157,3,1,B,5/19/17,1,26124,26156
873.5393333,-19.12266112,16.91476091,26179,3,1,B,5/19/17,1,26124,26156
873.7395333,-15.67983368,17.81288981,26185,1,1,B,5/19/17,1,26124,26156
873.8396333,-11.93762994,19.53430353,26188,1,1,B,5/19/17,1,26124,26156
875.2076667,-14.18295218,17.51351351,26229,1,1,B,5/19/17,1,26124,26156
876.6090667,-14.85654886,16.16632017,26271,2,1,B,5/19/17,1,26124,26156
880.2794,-4.752598753,12.94802495,26381,2,1,B,5/19/17,1,26124,26156
35.3353,-22.32376759,28.7019869,1059,3,2,B,5/19/17,1,1046,1106
37.27056667,-9.833088106,33.21989225,1117,5,2,B,5/19/17,1,1046,1106
37.47076667,-12.75643862,14.94895151,1123,2,2,B,5/19/17,1,1046,1106
37.50413333,-20.19769449,1.461675259,1124,2,2,B,5/19/17,1,1046,1106
37.97126667,-21.52649018,9.89952789,1138,5,2,B,5/19/17,1,1046,1106
39.7397,-24.31696113,5.248742975,1191,2,2,B,5/19/17,1,1046,1106
72.3723,-10.82968487,21.52649018,2169,1,2,B,5/19/17,1,1046,1106
73.23983333,-14.41743324,20.33057406,2195,4,2,B,5/19/17,1,1046,1106
95.4954,-8.238533278,9.235130045,2862,1,2,B,5/19/17,1,1046,1106
101.7683333,-2.724031164,0.59795806,3050,1,7,B,5/19/17,1,2905,3116
102.6692333,-8.437852631,3.587748363,3077,1,7,B,5/19/17,1,2905,3116
104.4710333,-14.61675259,9.168690261,3131,3,7,B,5/19/17,1,2905,3116
104.5377667,-8.105653709,3.454868794,3133,1,7,B,5/19/17,1,2905,3116
129.7963333,-7.640575217,33.35277182,3890,3,7,B,5/19/17,1,2905,3116
162.6291333,-9.035810692,16.80926548,4874,1,4,B,5/19/17,1,4915,5035
165.0982667,-25.18067832,35.146646,4948,7,4,B,5/19/17,1,4915,5035
165.165,-9.500889183,13.35439668,4950,1,4,B,5/19/17,1,4915,5035
166.5330333,-26.37659445,20.39701384,4991,4,4,B,5/19/17,1,4915,5035
167.167,-6.444659096,5.846701036,5010,3,4,B,5/19/17,1,4915,5035
167.2003667,-20.1312547,28.23690841,5011,4,4,B,5/19/17,1,4915,5035
168.1012667,-9.567328968,13.75303539,5038,1,4,B,5/19/17,1,4915,5035
168.5016667,-21.8586891,19.00177837,5050,6,4,B,5/19/17,1,4915,5035
168.5016667,-8.437852631,0.265759138,5050,4,4,B,5/19/17,1,4915,5035
168.6351333,-7.773454786,9.235130045,5054,1,4,B,5/19/17,1,4915,5035
169.4693,-7.042617157,2.391832242,5079,1,4,B,5/19/17,1,4915,5035
170.9374333,-9.700208537,13.95235474,5123,1,4,B,5/19/17,1,4915,5035
182.5824,-8.371412847,24.18408156,5472,3,4,B,5/19/17,1,4915,5035
189.6895,-9.567328968,4.451465561,5685,2,4,B,5/19/17,1,4915,5035
190.4903,-17.1414644,25.57931703,5709,4,4,B,5/19/17,1,4915,5035
200.6004,-7.175496726,26.11083531,6012,3,4,B,5/19/17,1,4915,5035
204.9380667,-2.923350518,10.76324509,6142,1,4,B,5/19/17,1,4915,5035
230.0631667,-8.770051554,11.69340207,6895,2,10,B,5/19/17,1,6834,7134
230.2633667,-21.92512888,13.55371604,6901,2,10,B,5/19/17,1,6834,7134
230.8973333,-29.63214389,29.16706539,6920,5,10,B,5/19/17,1,6834,7134
232.5990333,-19.732616,34.34936859,6971,2,10,B,5/19/17,1,6834,7134
236.7031333,-17.1414644,5.91314082,7094,1,10,B,5/19/17,1,6834,7134
236.8699667,-12.75643862,7.97277414,7099,2,10,B,5/19/17,1,6834,7134
238.7051333,-7.441255864,8.039213924,7154,1,10,B,5/19/17,1,6834,7134
239.8729667,-11.02900423,10.43104617,7189,2,10,B,5/19/17,1,6834,7134
243.1762667,-15.81266871,7.707015002,7288,3,10,B,5/19/17,1,6834,7134
244.6110333,-18.47026009,9.168690261,7331,5,10,B,5/19/17,1,6834,7134
251.5846667,-18.80245901,6.909737588,7540,1,10,B,5/19/17,1,6834,7134
253.253,-6.64397845,18.80245901,7590,4,10,B,5/19/17,1,6834,7134
274.8412333,-13.22151711,16.60994612,8237,4,10,B,5/19/17,1,6834,7134
283.4832,-16.54350634,1.993193535,8496,3,10,B,5/19/17,1,6834,7134
294.6276667,-4.783664484,21.59292996,8830,2,10,B,5/19/17,1,6834,7134
295.6620333,-14.5503128,1.993193535,8861,1,10,B,5/19/17,1,6834,7134
296.1291667,-10.96256444,4.052826854,8875,1,10,B,5/19/17,1,6834,7134
302.7691333,-4.982983837,4.650784915,9074,2,8,B,5/19/17,1,8933,9174
306.5729333,-13.68659561,12.49067949,9188,3,8,B,5/19/17,1,8933,9174
307.6073,-14.81607194,9.700208537,9219,1,8,B,5/19/17,1,8933,9174
308.7751333,-10.16528703,5.780261251,9254,1,8,B,5/19/17,1,8933,9174
329.6293,-17.60654289,10.96256444,9879,1,8,B,5/19/17,1,8933,9174
330.7971333,-15.0153913,7.175496726,9914,3,8,B,5/19/17,1,8933,9174
331.6646667,-14.48387302,34.54868794,9940,5,8,B,5/19/17,1,8933,9174
332.0317,-16.54350634,8.504292416,9951,1,8,B,5/19/17,1,8933,9174
341.2075333,-14.61675259,29.29994496,10226,2,8,B,5/19/17,1,8933,9174
364.9646,-0.332198922,33.88429009,10938,5,8,B,5/19/17,1,8933,9174
366.8331333,-19.40041707,15.94554828,10994,2,3,B,5/19/17,1,10973,11063
367.0667,-31.09381914,8.969370907,11001,1,3,B,5/19/17,1,10973,11063
367.4003667,-30.03078259,20.46345363,11011,4,3,B,5/19/17,1,10973,11063
368.1678,-21.65936975,28.43622776,11034,2,3,B,5/19/17,1,10973,11063
368.2011667,-27.37319121,22.7224063,11035,3,3,B,5/19/17,1,10973,11063
368.3012667,-10.03240746,8.770051554,11038,1,3,B,5/19/17,1,10973,11063
368.7016667,-28.63554712,7.109056941,11050,4,3,B,5/19/17,1,10973,11063
368.7350333,-25.31355789,21.99156867,11051,2,3,B,5/19/17,1,10973,11063
369.369,-15.94554828,0.863717198,11070,2,3,B,5/19/17,1,10973,11063
369.7694,-3.98638707,8.770051554,11082,4,3,B,5/19/17,1,10973,11063
369.8027667,-5.115863406,18.0051816,11083,1,3,B,5/19/17,1,10973,11063
369.9028667,-20.19769449,1.860313966,11086,4,3,B,5/19/17,1,10973,11063
369.9362333,-5.115863406,0.465078491,11087,2,3,B,5/19/17,1,10973,11063
370.8371333,-9.500889183,6.378219312,11114,3,3,B,5/19/17,1,10973,11063
371.4711,-16.74282569,9.368009614,11133,1,3,B,5/19/17,1,10973,11063
406.9065,-3.853507501,20.66277298,12195,1,3,B,5/19/17,1,10973,11063
417.9508667,-15.48046979,0.066439784,12526,1,3,B,5/19/17,1,10973,11063
418.5848333,-15.48046979,19.33397729,12545,4,3,B,5/19/17,1,10973,11063
429.8627667,-34.41580837,6.378219312,12883,6,6,B,5/19/17,1,12862,13043
432.3652667,-7.906334355,5.182303191,12958,4,6,B,5/19/17,1,12862,13043
433.1660667,-11.49408272,4.451465561,12982,3,6,B,5/19/17,1,12862,13043
433.9335,-5.780261251,2.258952673,13005,2,6,B,5/19/17,1,12862,13043
435.2014333,-4.185706423,4.717224699,13043,2,6,B,5/19/17,1,12862,13043
435.8020333,-14.1516741,8.504292416,13061,1,6,B,5/19/17,1,12862,13043
435.8354,-7.175496726,8.703611769,13062,2,6,B,5/19/17,1,12862,13043
435.8687667,-10.63036552,10.63036552,13062,2,6,B,5/19/17,1,12862,13043
435.9021333,-14.61675259,13.81947518,13062,1,6,B,5/19/17,1,12862,13043
438.9051333,-10.56392574,4.185706423,13154,1,6,B,5/19/17,1,12862,13043
439.3389,-19.86549556,15.0153913,13167,7,6,B,5/19/17,1,12862,13043
477.8106667,-15.08183108,11.89272143,14320,1,6,B,5/19/17,1,12862,13043
488.1877,-6.511098881,19.53329664,14631,3,6,B,5/19/17,1,12862,13043
495.8954,-20.1312547,21.8586891,14862,7,5,B,5/19/17,1,14842,14992
498.1309667,-6.378219312,7.574135433,14929,3,5,B,5/19/17,1,14842,14992
500.6668333,-12.02560099,3.919947285,15005,1,5,B,5/19/17,1,14842,14992
500.7669333,-10.03240746,14.01879453,15008,3,5,B,5/19/17,1,14842,14992
500.8003,-4.451465561,8.238533278,15009,1,5,B,5/19/17,1,14842,14992
500.8670333,-8.770051554,2.65759138,15011,2,5,B,5/19/17,1,14842,14992
501.0338667,-16.87570526,3.853507501,15016,1,5,B,5/19/17,1,14842,14992
501.6344667,-3.388429009,0.996596767,15034,1,5,B,5/19/17,1,14842,14992
502.7022,-11.36120315,8.637171985,15066,1,5,B,5/19/17,1,14842,14992
504.8710333,-4.783664484,7.906334355,15131,1,5,B,5/19/17,1,14842,14992
547.2467,-8.371412847,9.30156983,16401,3,5,B,5/19/17,1,14842,14992
550.1162333,-27.90470949,20.26413427,16487,2,5,B,5/19/17,1,14842,14992
551.3174333,-19.06821815,17.34078375,16523,4,5,B,5/19/17,1,14842,14992
562.2283333,-3.853507501,25.18067832,16850,3,0.5,B,5/19/17,1,16791,16807
574.7408333,-14.01879453,5.713821467,17225,2,0.5,B,5/19/17,1,16791,16807
600.1996,-28.10402884,16.87570526,17988,2,0.5,B,5/19/17,1,16791,16807
601.0004,-16.01198806,20.06481492,18012,3,0.5,B,5/19/17,1,16791,16807
602.1015,-8.371412847,13.75303539,18045,1,0.5,B,5/19/17,1,16791,16807
612.9790333,-14.41743324,8.039213924,18371,3,0.5,B,5/19/17,1,16791,16807
613.8465667,-28.3033482,23.05460522,18397,3,0.5,B,5/19/17,1,16791,16807
620.7534667,-8.039213924,23.9847622,18604,3,0.5,B,5/19/17,1,16791,16807
622.3550667,-27.24031164,16.67638591,18652,4,5,B,5/19/17,2,18606,18756
622.9890333,-3.122669871,18.27094074,18671,5,5,B,5/19/17,2,18606,18756
623.4228,-16.14486763,27.97114927,18684,8,5,B,5/19/17,2,18606,18756
624.3904333,-3.654188147,31.95753634,18713,6,5,B,5/19/17,2,18606,18756
625.0577667,-17.34078375,10.76324509,18733,5,5,B,5/19/17,2,18606,18756
626.1255,-16.94214505,7.175496726,18765,1,5,B,5/19/17,2,18606,18756
626.1588667,-12.49067949,11.69340207,18766,5,5,B,5/19/17,2,18606,18756
626.1922333,-8.5707322,6.976177372,18766,1,5,B,5/19/17,2,18606,18756
626.2256,-15.87910849,0.465078491,18766,2,5,B,5/19/17,2,18606,18756
626.2589667,-10.6968053,5.31518276,18769,2,5,B,5/19/17,2,18606,18756
626.3257,-2.258952673,3.388429009,18771,3,5,B,5/19/17,2,18606,18756
626.3590667,-17.00858483,5.846701036,18771,1,5,B,5/19/17,2,18606,18756
626.3924333,-16.47706656,4.783664484,18771,1,5,B,5/19/17,2,18606,18756
626.4258,-21.72580953,9.235130045,18771,1,5,B,5/19/17,2,18606,18756
626.4591667,-6.046020389,4.58434513,18771,1,5,B,5/19/17,2,18606,18756
626.4925333,-7.042617157,9.168690261,18771,2,5,B,5/19/17,2,18606,18756
626.5259,-5.91314082,8.437852631,18772,1,5,B,5/19/17,2,18606,18756
626.5592667,-7.773454786,6.577538665,18772,2,5,B,5/19/17,2,18606,18756
627.5269,-5.31518276,3.98638707,18807,1,5,B,5/19/17,2,18606,18756
628.0941333,-26.97455251,14.94895151,18824,1,5,B,5/19/17,2,18606,18756
630.0627667,-6.178899958,7.640575217,18883,1,5,B,5/19/17,2,18606,18756
632.9656667,-25.64575682,13.68659561,18970,2,5,B,5/19/17,2,18606,18756
636.5359,-10.09884724,12.88931819,19077,3,5,B,5/19/17,2,18606,18756
642.8422,-23.91832242,12.68999884,19266,1,5,B,5/19/17,2,18606,18756
648.2809667,-28.50266755,26.97455251,19429,2,5,B,5/19/17,2,18606,18756
686.6526333,-0.797277414,25.37999768,20579,4,0.5,B,5/19/17,2,20555,20570
688.4544333,-30.23010195,13.42083647,20633,2,0.5,B,5/19/17,2,20555,20570
690.5231667,-28.17046863,6.444659096,20695,4,0.5,B,5/19/17,2,20555,20570
691.1237667,-9.235130045,7.507695648,20713,3,0.5,B,5/19/17,2,20555,20570
702.2682333,-8.902931123,16.74282569,21047,3,0.5,B,5/19/17,2,20555,20570
747.5134333,-32.09041591,16.07842785,22403,5,4,B,5/19/17,2,22369,22490
749.8824667,-16.60994612,9.235130045,22474,1,4,B,5/19/17,2,22369,22490
750.7166333,-5.780261251,11.02900423,22499,5,4,B,5/19/17,2,22369,22490
750.75,-2.989790302,2.391832242,22500,3,4,B,5/19/17,2,22369,22490
750.8167333,-19.99837513,15.41403,22502,4,4,B,5/19/17,2,22369,22490
750.9168333,-24.58272026,26.50947401,22505,5,4,B,5/19/17,2,22369,22490
750.9502,-18.93533858,17.00858483,22505,1,4,B,5/19/17,2,22369,22490
750.9835667,-14.1516741,10.2981666,22505,2,4,B,5/19/17,2,22369,22490
751.0169333,-10.63036552,10.16528703,22505,1,4,B,5/19/17,2,22369,22490
751.0503,-13.35439668,9.035810692,22505,2,4,B,5/19/17,2,22369,22490
751.0836667,-3.654188147,9.700208537,22505,1,4,B,5/19/17,2,22369,22490
751.1170333,-2.591151595,12.82287841,22505,4,4,B,5/19/17,2,22369,22490
751.0503,-18.93533858,9.168690261,22509,3,4,B,5/19/17,2,22369,22490
751.1504,-11.1618838,13.22151711,22511,2,4,B,5/19/17,2,22369,22490
751.1837667,-14.94895151,15.34759022,22511,4,4,B,5/19/17,2,22369,22490
751.2171333,-7.109056941,4.717224699,22511,1,4,B,5/19/17,2,22369,22490
751.2505,-8.637171985,10.03240746,22515,1,4,B,5/19/17,2,22369,22490
751.2838667,-19.732616,12.68999884,22516,1,4,B,5/19/17,2,22369,22490
751.3839667,-5.91314082,1.727434397,22519,3,4,B,5/19/17,2,22369,22490
751.5508,-8.172093493,11.1618838,22524,5,4,B,5/19/17,2,22369,22490
751.6175333,-14.08523431,15.0153913,22526,1,4,B,5/19/17,2,22369,22490
751.6509,-19.79905578,14.08523431,22527,1,4,B,5/19/17,2,22369,22490
753.0523,-23.45324393,20.66277298,22569,1,4,B,5/19/17,2,22369,22490
754.8874667,-28.56910733,12.82287841,22624,1,4,B,5/19/17,2,22369,22490
759.9592,-24.38340091,22.32376759,22776,1,4,B,5/19/17,2,22369,22490
761.5941667,-26.59314662,12.69601994,22825,2,4,B,5/19/17,2,22369,22490
784.3168667,-0.654224253,9.490923215,23506,3,4,B,5/19/17,2,22369,22490
804.9374667,-29.35102055,25.44186973,24124,1,4,B,5/19/17,2,22369,22490
814.5804333,-21.07739876,15.37935674,24413,1,8,B,5/19/17,2,24289,24529
816.0152,-4.381080915,2.484432692,24456,2,8,B,5/19/17,2,24289,24529
816.0152,-4.381080915,2.484432692,24456,1,8,B,5/19/17,2,24289,24529
819.0515667,-17.5741535,4.795083822,24547,1,8,B,5/19/17,2,24289,24529
819.0849333,-16.4560965,4.049712489,24548,1,8,B,5/19/17,2,24289,24529
819.5854333,-13.17646264,7.329346352,24563,1,8,B,5/19/17,2,24289,24529
819.7189,-12.28201704,6.583975019,24567,1,8,B,5/19/17,2,24289,24529
819.7522667,-10.19497731,6.36036362,24568,1,8,B,5/19/17,2,24289,24529
856.9227333,-14.51813103,17.91361927,25682,3,8,B,5/19/17,2,24289,24529
879.8456333,-30.99083748,18.50991634,26369,2,7,B,5/19/17,2,26328,26539
882.3147667,-6.169972112,9.341848949,26443,1,7,B,5/19/17,2,26328,26539
882.7485333,-16.4560965,6.882123552,26456,2,7,B,5/19/17,2,26328,26539
882.9487333,-18.99035903,2.037209892,26462,2,7,B,5/19/17,2,26328,26539
883.6494333,-10.79127437,6.583975019,26483,2,7,B,5/19/17,2,26328,26539
884.1499333,-11.90933137,6.956660686,26498,2,7,B,5/19/17,2,26328,26539
887.2196667,-28.53111208,15.52843101,26590,1,7,B,5/19/17,2,26328,26539
888.2874,-10.34405157,0.471930094,26622,1,7,B,5/19/17,2,26328,26539
42.87616667,-5.654643237,15.292216,1285,2,3,B,5/19/17,2,1182,1272
42.97626667,-15.49064638,17.52767126,1288,4,3,B,5/19/17,2,1182,1272
43.00963333,-19.58898103,11.044851,1288,5,3,B,5/19/17,2,1182,1272
43.043,-13.47873665,13.42933662,1290,1,3,B,5/19/17,2,1182,1272
43.07636667,-20.40864795,10.29969925,1290,3,3,B,5/19/17,2,1182,1272
43.10973333,-3.791763853,6.499425308,1290,3,3,B,5/19/17,2,1182,1272
43.1431,-14.14937323,10.22518408,1293,1,3,B,5/19/17,2,1182,1272
43.17646667,-16.01225261,13.72739732,1293,1,3,B,5/19/17,2,1182,1272
43.20983333,-5.431097711,13.42933662,1293,2,3,B,5/19/17,2,1182,1272
43.2432,-4.387885256,19.01797477,1293,2,3,B,5/19/17,2,1182,1272
43.27656667,-23.98537637,6.424910133,1293,4,3,B,5/19/17,2,1182,1272
43.30993333,-21.45186041,31.9091001,1294,3,3,B,5/19/17,2,1182,1272
43.3433,-15.26710086,12.01354828,1294,1,3,B,5/19/17,2,1182,1272
43.37666667,-11.76488761,7.766183289,1294,1,3,B,5/19/17,2,1182,1272
43.61023333,-5.207552185,7.393607412,1295,1,3,B,5/19/17,2,1182,1272
43.47676667,-21.15379971,14.39803389,1299,2,3,B,5/19/17,2,1182,1272
43.51013333,-7.741068146,11.93903311,1299,2,3,B,5/19/17,2,1182,1272
43.4434,-13.55325182,9.256486796,1300,1,3,B,5/19/17,2,1182,1272
43.41003333,-14.14937323,5.754273555,1301,1,3,B,5/19/17,2,1182,1272
43.5435,-8.113644023,9.852608199,1301,1,3,B,5/19/17,2,1182,1272
43.57686667,-21.45186041,21.55149073,1302,2,3,B,5/19/17,2,1182,1272
43.67696667,-22.49507286,14.84512495,1302,2,3,B,5/19/17,2,1182,1272
43.6436,-9.976523407,6.424910133,1308,2,3,B,5/19/17,2,1182,1272
44.17746667,-19.58898103,15.73930705,1324,4,3,B,5/19/17,2,1182,1272
44.21083333,-21.52637559,19.16700512,1325,4,3,B,5/19/17,2,1182,1272
44.81143333,-14.00034288,4.114939697,1343,4,3,B,5/19/17,2,1182,1272
45.9459,-20.70670866,24.15952186,1377,3,3,B,5/19/17,2,1182,1272
52.98626667,-5.058521834,17.60218643,1524,2,3,B,5/19/17,2,1182,1272
100.6672333,-7.592037796,23.04179423,3017,1,3,B,5/19/17,2,1182,1272
103.6702333,-7.815583322,18.34733819,3107,2,10,B,5/19/17,2,3071,3372
107.0402667,-32.92719741,22.66921836,3208,7,10,B,5/19/17,2,3071,3372
107.9411667,-5.431097711,3.146242418,3235,1,10,B,5/19/17,2,3071,3372
108.3082,-13.85131252,7.91521364,3246,2,10,B,5/19/17,2,3071,3372
108.7753333,-13.9258277,3.295272768,3260,2,10,B,5/19/17,2,3071,3372
108.9088,-2.897581749,8.362304692,3264,1,10,B,5/19/17,2,3071,3372
114.0472667,-12.80810007,3.295272768,3418,1,10,B,5/19/17,2,3071,3372
114.1473667,-6.921401217,3.965909346,3421,1,10,B,5/19/17,2,3071,3372
174.5744,-17.12998024,24.68112809,5232,2,1,B,5/19/17,2,5170,5201
174.9414333,-8.933310952,23.11630941,5243,3,1,B,5/19/17,2,5170,5201
174.9748,-5.505612886,21.99858178,5243,3,1,B,5/19/17,2,5170,5201
175.9758,-27.56210479,28.40688686,5274,5,1,B,5/19/17,2,5170,5201
183.3498333,-8.262674374,9.256486796,5495,3,1,B,5/19/17,2,5170,5201
187.3538333,-25.99728611,24.45758257,5615,2,1,B,5/19/17,2,5170,5201
196.0625333,-24.35795225,23.19082459,5876,2,1,B,5/19/17,2,5170,5201
235.9690667,-11.16876621,18.86894442,7072,2,2,B,5/19/17,2,7000,7061
236.236,-14.2238884,11.86451793,7080,2,2,B,5/19/17,2,7000,7061
236.2693667,-1.556308593,17.45315608,7080,3,2,B,5/19/17,2,7000,7061
236.4028333,-18.69479892,14.39803389,7085,1,2,B,5/19/17,2,7000,7061
236.5029333,-24.87955848,27.66173511,7088,6,2,B,5/19/17,2,7000,7061
236.7031333,-24.05989155,1.134332683,7094,2,2,B,5/19/17,2,7000,7061
236.8699667,-7.815583322,8.511335042,7099,3,2,B,5/19/17,2,7000,7061
236.9033333,-28.23274137,3.518818294,7100,4,2,B,5/19/17,2,7000,7061
237.0368,-19.51446585,2.401090664,7104,3,2,B,5/19/17,2,7000,7061
237.1369,-26.96598339,7.095546711,7107,3,2,B,5/19/17,2,7000,7061
237.1702667,-31.95850013,7.170061886,7108,5,2,B,5/19/17,2,7000,7061
237.4705667,-10.72167516,6.499425308,7117,3,2,B,5/19/17,2,7000,7061
237.6374,-23.9108612,11.41742688,7122,3,2,B,5/19/17,2,7000,7061
237.7041333,-2.748551398,2.997212067,7124,4,2,B,5/19/17,2,7000,7061
237.8042333,-28.90337794,22.52018801,7127,2,2,B,5/19/17,2,7000,7061
238.1379,-20.55767831,5.977819081,7137,5,2,B,5/19/17,2,7000,7061
238.4715667,-18.84382927,12.31160898,7147,3,2,B,5/19/17,2,7000,7061
238.9720667,-22.27152734,17.52767126,7162,4,2,B,5/19/17,2,7000,7061
239.1389,-7.443007445,10.67227513,7167,2,2,B,5/19/17,2,7000,7061
244.6777667,-25.6992254,1.208847859,7333,1,2,B,5/19/17,2,7000,7061
296.8966,-0.885672014,21.0298845,8898,6,6,B,5/19/17,2,8860,9040
299.0988,-3.19564245,18.42185336,8964,1,6,B,5/19/17,2,8860,9040
299.3323667,-8.858795776,11.19388135,8971,1,6,B,5/19/17,2,8860,9040
300.1331667,-3.419187976,15.06867047,8995,1,6,B,5/19/17,2,8860,9040
300.4001,-8.262674374,7.691668114,9003,1,6,B,5/19/17,2,8860,9040
300.5002,-2.301460346,13.13127591,9006,1,6,B,5/19/17,2,8860,9040
300.5335667,-8.63525025,4.785576275,9007,2,6,B,5/19/17,2,8860,9040
300.6336667,-19.43995068,7.989728815,9010,2,6,B,5/19/17,2,8860,9040
300.6670333,-3.717248678,12.31160898,9011,1,6,B,5/19/17,2,8860,9040
302.1018,-17.80061682,3.220757593,9054,1,6,B,5/19/17,2,8860,9040
302.1351667,-14.59646428,4.413000398,9054,2,6,B,5/19/17,2,8860,9040
302.1685333,-12.28649384,6.126849431,9054,1,6,B,5/19/17,2,8860,9040
302.2019,-14.5219491,7.617152938,9054,1,6,B,5/19/17,2,8860,9040
302.2352667,-10.27458411,7.095546711,9054,1,6,B,5/19/17,2,8860,9040
